"customer_id","account_num","lname","fname","address","city","state_province","postal_code","country","customer_region_id","phone","marital_status","gender","total_children","num_children_at_home","education","member_card","age","year_income"
173,89368050694,"Berger","Steve","4095 Cooper Dr.","Bellingham","WA","27651","USA",78,"739-555-4186","S","F",3,3,"Partial College","Gloden",60,40000,
174,89376885900,"Bayol","James","5242 Marvelle Ln.","San Carlos","CA","24735","USA",44,"704-555-9650","S","F",4,1,"High School Degree","Bronze",47,40000,
175,89379090666,"Thumann","Meredith","2812 East Lake Court","Metchosin","BC","99312","Canada",104,"755-555-1000","S","F",0,0,"Partial College","Normal",24,40000,
176,89395151734,"Jones","Julie","9687 Shakespeare Drive","Concord","CA","44269","USA",46,"855-555-7353","S","M",2,0,"Bachelors Degree","Bronze",40,120000,
177,89434499740,"Bury","Janet","7511 Cooper Dr.","Corvallis","OR","94626","USA",70,"928-555-6332","M","M",0,0,"Partial High School","Silver",25,80000,
178,89487226605,"Bevan","Onita","7297 Rosalinda","Woodburn","OR","96741","USA",69,"278-555-3710","M","M",1,0,"Graduate Degree","Bronze",33,80000,
179,89488111734,"Monarco","Mary","5375 Clearland Circle","Lakewood","CA","86967","USA",56,"374-555-1317","S","M",1,1,"Bachelors Degree","Normal",82,60000,
180,89504757523,"Zingarelli","Vicky","5415 San Gabriel Dr.","Seattle","WA","55244","USA",18,"886-555-9982","M","F",4,3,"Graduate Degree","Bronze",55,80000,
181,89505116939,"Valentine","Helen","3747 Likins Avenue","Bremerton","WA","37925","USA",76,"105-555-6217","M","F",1,0,"Partial College","Gloden",35,120000,
182,89507606029,"Scheulen","Carol","6697 Ridge Park Drive","Everett","WA","71362","USA",81,"640-555-4510","S","F",1,1,"Bachelors Degree","Bronze",76,140000,
183,89526268839,"Koon","Virgie","7938 Blue Ridge","Langford","BC","92912","Canada",102,"121-555-3032","S","M",2,1,"Bachelors Degree","Bronze",31,60000,
184,89532577395,"Amole","Sarah","1143 Julpum Loop","Oak Bay","BC","92511","Canada",99,"678-555-8953","S","F",4,3,"Partial College","Silver",32,40000,
185,89536622166,"Hill","Cecil","2639 Anchor Court","Edmonds","WA","80222","USA",83,"182-555-6103","S","M",4,1,"High School Degree","Bronze",77,40000,
186,89555376172,"Tate","Ruth","6097 Mt. McKinley Ct.","Imperial Beach","CA","19692","USA",14,"102-555-5310","S","F",3,1,"Partial High School","Bronze",69,100000,
187,89556261301,"Schnurr","Larry","502 Alexander Pl.","Woodburn","OR","98856","USA",69,"528-555-1089","M","M",0,0,"Bachelors Degree","Silver",25,40000,
188,89562725400,"Sutton","Jerry","6870 D Bel Air Drive","Albany","OR","44872","USA",71,"836-555-3980","M","F",4,1,"Partial High School","Bronze",41,60000,
189,89589413404,"Mlincek","Kevin","8874 Folson Drive","Metchosin","BC","23521","Canada",104,"625-555-2044","M","M",2,1,"Graduate Degree","Bronze",81,80000,
190,89596188700,"Tucker","Edward","8152 Claudia Dr.","Corvallis","OR","93312","USA",70,"829-555-2166","S","F",1,0,"Partial High School","Normal",36,20000,
191,89630166888,"Forham","Kenton","3066 Wallace Dr.","Arcadia","CA","78508","USA",51,"641-555-7858","S","F",4,0,"Bachelors Degree","Gloden",51,80000,
192,89668130874,"Malik","Brittany","2598 La Vista Circle","Spokane","WA","15462","USA",87,"868-555-6608","S","F",4,0,"Bachelors Degree","Bronze",23,60000,
193,89673307538,"Eldridge","Jeannette","7765 Sunsine Drive","Los Angeles","CA","11910","USA",3,"702-555-1930","S","M",0,0,"Bachelors Degree","Bronze",58,60000,
194,89674021000,"Anderson","Terry","7551 Santa Lucia","Mexico City","Mexico","14025","Mexico",2,"952-555-8308","S","F",1,1,"Partial College","Normal",30,20000,
195,89703101515,"Sosa","Loni","5629 San Francisco","N. Vancouver","BC","30543","Canada",97,"148-555-5915","S","F",4,1,"Bachelors Degree","Bronze",35,80000,
196,89705392100,"Mann","Marie","5669 Ironwood Way","Daly City","CA","97819","USA",31,"660-555-5580","M","M",2,1,"Graduate Degree","Gloden",34,80000,
197,89723159074,"Prater","Michael","6657 Camino Solano","National City","CA","54207","USA",9,"779-555-1815","M","F",1,0,"High School Degree","Bronze",52,40000,
198,89727890491,"Ansaldo","Karen","6951 Harmony Way","Imperial Beach","CA","87645","USA",14,"413-555-9108","M","F",1,1,"High School Degree","Normal",61,20000,
199,89730272293,"Caijem","Lance","8192 Seagull Court","Richmond","CA","36487","USA",35,"794-555-7630","S","M",0,0,"High School Degree","Silver",54,100000,
200,89739643931,"Yates","Pamela","1397 Paraiso Ct.","Los Angeles","CA","97953","USA",3,"564-555-6811","M","F",5,3,"Bachelors Degree","Gloden",23,80000,
201,89755527973,"Turner","Iwona","2893 Vera","Santa Fe","DF","23798","Mexico",109,"968-555-3961","S","F",1,0,"Partial High School","Normal",24,20000,
202,89757743477,"Fulcher","Mary","9006 Woodside Way","Santa Cruz","CA","62266","USA",40,"887-555-3168","M","F",5,2,"Bachelors Degree","Normal",54,160000,
203,89760017991,"Berg","Raymond","757 Pine Creek Way","Newton","BC","16139","Canada",95,"414-555-7947","S","M",1,1,"Partial College","Bronze",48,40000,
204,89764738678,"Lopez","Ramona","8370 Acardia Pl.","N. Vancouver","BC","47062","Canada",97,"356-555-5782","M","M",2,2,"High School Degree","Normal",32,60000,
205,89781025052,"Valdivia","Helen","3030 Blackburn Ct.","San Diego","CA","66096","USA",7,"145-555-3847","M","M",5,0,"Graduate Degree","Silver",40,100000,
206,89788991212,"Cardoza","Beverly","9652 Los Angeles","Sedro Woolley","WA","36888","USA",80,"349-555-3968","M","F",3,0,"Graduate Degree","Bronze",21,80000,
207,89812578558,"Hall","Mary","4566 La Jolla","La Jolla","CA","22084","USA",33,"160-555-9661","M","M",2,1,"Graduate Degree","Normal",62,80000,
208,89814718961,"Minarick","Rachel","4098 Woodcrest Dr.","Woodburn","OR","58037","USA",69,"387-555-8411","M","F",2,2,"Bachelors Degree","Bronze",84,120000,
209,89819675700,"Los Olmos","Dorine","9265 La Paz","Imperial Beach","CA","93945","USA",14,"222-555-3732","S","M",2,0,"Partial College","Gloden",75,40000,
210,89869988560,"Garner","Dave","9052 Montgomery Avenue","Burnaby","BC","84216","Canada",92,"472-555-1111","M","F",1,0,"Graduate Degree","Normal",89,140000,
10198,86520252823,"Clark","David","5253 Franklin Canyon Rd.","Anacortes","WA","94643","USA",79,"381-555-2952","S","F",2,2,"Partial High School","Normal",41,20000,
10199,86546522378,"Krause","Stacy","1876 Clemson Court","Royal Oak","BC","91728","Canada",100,"762-555-1473","M","M",1,0,"Bachelors Degree","Bronze",28,120000,
10200,86568666700,"Sorensen","Regina","9444 Warmcastle Ct.","Oregon City","OR","76923","USA",68,"420-555-7395","S","M",3,0,"Partial College","Gloden",75,40000,
10201,86569562600,"Davis","Minette","6321 laguna Street","San Gabriel","CA","13877","USA",52,"824-555-4544","M","M",1,1,"Partial College","Bronze",40,60000,
10202,86589700579,"Clark","Mary Jane","4144 Tahoe Place","Westminster","BC","64234","Canada",91,"743-555-3752","M","M",3,3,"Graduate Degree","Gloden",25,80000,
10203,86599463820,"Cochran","Michelle","3931 Scott Street","Mill Valley","CA","66349","USA",38,"509-555-3188","S","M",3,2,"High School Degree","Bronze",33,120000,
10204,86618212461,"Anderson","Betty","2008 Storey Lane","Santa Cruz","CA","56576","USA",40,"451-555-1023","M","F",3,3,"Partial High School","Gloden",81,40000,
10205,86636290550,"Bunn","Elizabeth","2049 Jason Court","Downey","CA","24852","USA",58,"900-555-4430","S","M",3,1,"High School Degree","Gloden",55,40000,
10206,86648296117,"Callahan","Marion","380 Canyon Road","Cliffside","BC","60532","Canada",103,"317-555-6812","M","M",1,1,"Graduate Degree","Silver",34,140000,
10207,86684742000,"Riffe","Tim","3330 Hawes Street","N. Vancouver","BC","93970","Canada",97,"128-555-3504","M","F",2,0,"High School Degree","Bronze",76,120000,
10208,86713050007,"Breuker","John","4572 San Jose Drive","Merida","Yucatan","16520","Mexico",26,"355-555-2255","M","M",4,2,"Bachelors Degree","Gloden",31,60000,
10209,86714321400,"Smith","Philippa","7776 Partridge Dr.","Santa Monica","CA","16120","USA",49,"190-555-6576","S","F",1,1,"Graduate Degree","Gloden",31,100000,
10210,86721895933,"Tribble","Mallie","9271 Prestwick Ave.","Santa Monica","CA","38312","USA",49,"679-555-7612","M","M",3,2,"Partial High School","Normal",76,20000,
10211,86728118658,"Wuesthoff","Shawn","2730 Dewing Lane","Berkeley","CA","42299","USA",36,"775-555-5219","S","M",4,2,"Graduate Degree","Bronze",68,120000,
10212,86730006900,"Simpson","Lloyd","7135 Pinehurst Court","San Andres","DF","22465","Mexico",106,"147-555-1226","S","M",5,2,"High School Degree","Gloden",25,40000,
10213,86730178594,"Barnes","Shirley","3504 Tosco Way","Lakewood","CA","27095","USA",56,"505-555-1119","S","M",2,2,"Partial High School","Bronze",40,100000,
10214,86742570400,"Holmes","Jean","5507 Worth Ct.","Pomona","CA","46129","USA",61,"801-555-4754","S","F",3,3,"Bachelors Degree","Bronze",80,60000,
10215,86802979111,"Avakian","Cheryl","4785 Stillman Court","Marysville","WA","16921","USA",82,"282-555-3276","S","M",1,0,"Partial High School","Bronze",35,40000,
10216,86809641718,"Tapia","Helen","9698 N Lucile Lane","Bellingham","WA","21172","USA",78,"840-555-9197","S","F",3,1,"Bachelors Degree","Bronze",50,60000,
10217,86816475987,"Kelly","Carroll","9231 Brook Hollow Ct.","Woodland Hills","CA","38070","USA",62,"582-555-1005","M","F",4,1,"Partial College","Gloden",23,40000,
10218,86816594004,"Stanley","Michael","4399 Mary Drive","Langford","BC","88426","Canada",102,"263-555-5554","S","M",1,1,"Bachelors Degree","Gloden",69,100000,
10219,86817817091,"White","Edwin","4185 Keywood Ct.","Westminster","BC","90541","Canada",91,"382-555-1829","S","M",4,3,"Partial High School","Normal",45,20000,
10220,86821904778,"Walbridge","Diana","2262 Main Street","Haney","BC","80612","Canada",93,"325-555-8664","M","F",4,0,"High School Degree","Normal",50,20000,
10221,86831195950,"Ames","Mickey","6828 Benedict Court","Edmonds","WA","75337","USA",83,"113-555-6729","M","F",3,2,"Partial College","Bronze",49,40000,
10222,86842198400,"Cantu","Kathleen","7815 Driftwood Drive","Long Beach","CA","31725","USA",48,"978-555-3193","S","M",4,1,"High School Degree","Bronze",67,40000,
10223,86851162300,"Mizer","Arlene","8109 Live Oak Ave.","La Cruz","Sinaloa","32701","Mexico",29,"790-555-8886","M","F",3,3,"Bachelors Degree","Gloden",76,60000,
10224,86853200793,"Hilen","Anthony","9351 Terra Calitina","Oakland","CA","80543","USA",37,"117-555-7636","S","F",5,5,"High School Degree","Gloden",69,100000,
10225,86860603690,"Harris","David","2556 San Remo Ct","Yakima","WA","53850","USA",89,"190-555-6614","S","F",2,1,"Partial College","Bronze",38,40000,
10226,86862964000,"Brown","Connie","4051 Show Rd.","Yakima","WA","67853","USA",89,"440-555-3993","S","F",3,2,"Partial College","Bronze",39,80000,
10227,86874240040,"Gannon","John","166 Birchbark Place","Lynnwood","WA","73232","USA",75,"536-555-1600","M","F",1,0,"Partial College","Bronze",69,40000,
10228,86890907287,"Myers","Jeroen","1915 Seawind Dr.","National City","CA","60195","USA",9,"809-555-6607","M","F",4,3,"Bachelors Degree","Gloden",63,60000,
10229,86902462244,"Fitzgerald","Jean","8283 A St.","Ladner","BC","91117","Canada",96,"267-555-6500","M","F",1,0,"High School Degree","Bronze",47,40000,
10230,86904162764,"Navarro","Ellen","2942 Berkhire Court","Sooke","BC","11152","Canada",101,"563-555-1135","S","F",1,1,"Bachelors Degree","Silver",55,80000,
10231,86916103959,"Curtis","Brandon","9564 Wiget Lane","Lakewood","CA","80943","USA",56,"395-555-5574","S","M",2,1,"Graduate Degree","Bronze",36,100000,
10232,86930223107,"Naugler","Delfino","4478 Rainier Dr.","Orizaba","Veracruz","66139","Mexico",24,"291-555-6153","M","M",2,2,"High School Degree","Bronze",77,60000,
10233,86933516860,"Pope","Manuelita","4010 Willow Pass Road","Coronado","CA","30932","USA",8,"695-555-3303","S","M",2,1,"Bachelors Degree","Silver",30,80000,
10234,86933575868,"Zikria","Sharon","9177 Olympic Drive","Beverly Hills","CA","53450","USA",47,"375-555-7853","M","F",2,1,"Partial College","Silver",20,40000,
10235,86946949362,"Stanis","Elinor","8964 Mills Dr.","Langford","BC","55564","Canada",102,"141-555-7289","M","M",4,3,"Bachelors Degree","Bronze",34,60000,
10236,86977993200,"Rovenza","Robert","7041 Notre Dame Avenue","Metchosin","BC","72083","Canada",104,"983-555-5125","S","M",2,2,"Partial College","Bronze",77,40000,
10237,86992273330,"Zefeldt","Richard","9737 Colt Ct.","Imperial Beach","CA","14068","USA",14,"772-555-3189","S","F",1,1,"Partial College","Bronze",44,60000,
10238,87021316300,"Stevens","David","8069 Vine Hill Way","Spokane","WA","95747","USA",87,"737-555-8653","M","F",0,0,"Bachelors Degree","Bronze",30,80000,
10239,87031117081,"Castellano","Nancy","1020 Carletto Drive","Santa Cruz","CA","30186","USA",40,"549-555-5346","S","F",3,1,"Partial College","Bronze",65,40000,
10240,87031396031,"Trujillo","Ira","9605 McElroy Court","Bremerton","WA","37062","USA",76,"776-555-4096","M","F",3,1,"Partial College","Bronze",26,40000,
10241,87041599154,"Hayden","Helen","5465 Janin Pl.","Royal Oak","BC","33052","Canada",100,"849-555-3075","S","F",5,1,"Partial College","Bronze",21,100000,
10242,87048481702,"Pennington","Dennis","6960 Lakewood Court","Oak Bay","BC","90015","Canada",99,"199-555-9453","M","F",4,3,"High School Degree","Gloden",72,40000,
10243,87062879800,"Stockman","Christine","420 Royal Links Cirlce","Puyallup","WA","55777","USA",86,"646-555-3978","M","M",4,1,"Partial College","Bronze",58,40000,
10244,87070695757,"Morton","Don","4824 Kirkwood Ct.","Westminster","BC","96502","Canada",91,"919-555-8985","M","F",1,1,"Partial College","Bronze",20,40000,
10245,87074440121,"Barber","Sharon","8537 Partridge Dr.","Santa Cruz","CA","14280","USA",40,"377-555-8878","S","M",0,0,"Bachelors Degree","Silver",42,60000,
10246,87095983624,"Chadwick","Ricki","3196 Rotherham Dr.","Burien","WA","33314","USA",74,"912-555-7171","M","M",1,1,"High School Degree","Silver",76,140000,
10247,87099288105,"Rickhoff","Thomas","9818 Northgate Road","Newton","BC","30398","Canada",95,"154-555-2035","S","F",1,1,"High School Degree","Bronze",25,140000,
10248,87141243219,"Walker","Clifford","7388 Greenview Court","Kirkland","WA","15594","USA",63,"950-555-2613","M","F",0,0,"Partial High School","Normal",34,20000,
10249,87187323570,"Meek","Emily","4264 Oak Creek Ct.","Beverly Hills","CA","51547","USA",47,"454-555-8763","M","F",4,3,"Bachelors Degree","Gloden",25,60000,
10250,87202301025,"Bowman","Eugene","2088 Amanda Circle","Puyallup","WA","29052","USA",86,"134-555-4313","S","M",2,2,"High School Degree","Bronze",41,40000,
10251,87204816937,"Trahan","Tina","5776 Newton Way","La Jolla","CA","50192","USA",33,"800-555-3749","M","F",3,2,"Bachelors Degree","Bronze",23,60000,
10252,87213770151,"Turner","Ed","3854 Perry Way","Richmond","CA","94245","USA",35,"742-555-1585","S","F",0,0,"Bachelors Degree","Bronze",40,60000,
10253,87215073700,"Struckman","Sheryl","3894 Dennis Circle","Hidalgo","Zacatecas","62522","Mexico",25,"531-555-8649","S","F",3,1,"Partial College","Silver",45,40000,
10254,87216613292,"Weller","Barbara","2226 Wilson Lane","Port Hammond","BC","45202","Canada",98,"496-555-5113","S","M",1,1,"Partial College","Bronze",57,40000,
10255,87224895954,"Talich","Ann","5176 Conifer Court","Anacortes","WA","52348","USA",79,"659-555-7723","S","M",1,1,"Bachelors Degree","Silver",60,80000,
10256,87227025600,"Gibson","Carol","6417 Mt. Dias Blvd.","Altadena","CA","11902","USA",50,"886-555-6473","M","F",5,0,"Partial College","Bronze",59,40000,
10257,87240678071,"Clayton","Brian","9621 Laurel Drive","Renton","WA","92295","USA",73,"959-555-5452","M","F",1,0,"High School Degree","Silver",22,40000,
10258,87243612408,"Moore","Mark","1117 Diablo View Road","Renton","WA","80006","USA",73,"309-555-2831","S","M",4,1,"Bachelors Degree","Bronze",29,80000,
10259,87268304824,"Kawanami","Takeshi","4575 Shannondale Drive","West Covina","CA","19475","USA",60,"405-555-9438","S","F",2,1,"Bachelors Degree","Silver",65,60000,
10260,87293801900,"Thor","Guillermo","8980 Logan Court","Portland","OR","98639","USA",22,"678-555-5445","M","M",3,2,"Partial College","Bronze",53,40000,
10261,87295813560,"Bezner","Betty","5349 Keller Ridge Dr.","Sedro Woolley","WA","42702","USA",80,"136-555-5338","S","M",2,1,"Bachelors Degree","Gloden",43,80000,
10262,87308929562,"Stratton","Dorothy","9 Serrana Ct.","Olympia","WA","23304","USA",85,"670-555-3631","M","F",5,2,"Partial College","Bronze",33,120000,
10263,87319197058,"Welch","Garnetta","6631 Highland Dr.","San Andres","DF","93096","Mexico",106,"151-555-2152","S","F",3,2,"High School Degree","Bronze",90,100000,
10264,87323912382,"Bailey","Robert","1544 Honey Court","Burien","WA","78291","USA",74,"709-555-8074","M","F",1,0,"Partial High School","Normal",67,20000,
10265,87334941625,"Clark","Joshua","1077 Pheasant Drive","Downey","CA","15245","USA",58,"213-555-5224","S","M",0,0,"Partial College","Bronze",84,40000,
10266,87347961068,"Bond","Joan","6244 Bayviews Circle","Seattle","WA","65602","USA",18,"132-555-4431","M","F",3,0,"Partial College","Bronze",80,40000,
10267,87367991805,"Mauney","Gino","6030 Dubne Court","San Carlos","CA","67717","USA",44,"559-555-9209","S","M",3,3,"Partial High School","Normal",88,20000,
10268,87374627590,"Bito","Lisa","4108 Galindo Street","Pomona","CA","84236","USA",61,"628-555-8442","S","F",2,0,"Bachelors Degree","Bronze",55,80000,
10269,87375518100,"Yen","Ann","4148 Valley Ave.","Anacortes","WA","52512","USA",79,"416-555-6507","M","F",3,2,"High School Degree","Bronze",28,40000,
10270,87378473877,"Kirby","Onsby","5135 Oak Park Blvd.","Redwood City","CA","89012","USA",45,"382-555-2971","M","F",1,1,"Bachelors Degree","Gloden",20,80000,
10271,87385726571,"Wolfe","Joann","8085 Sunnyvale Avenue","Merida","Yucatan","42338","Mexico",26,"432-555-3321","M","F",0,0,"Bachelors Degree","Bronze",49,60000,
10272,87397179600,"Werts","Ramon","6671 Del Rey St.","Fremont","CA","63888","USA",34,"420-555-7414","M","F",4,4,"Partial College","Bronze",86,60000,
10273,87403005400,"Guardamondo","Stephen","9875 C Del Rio Circle","Puyallup","WA","15457","USA",86,"493-555-6393","M","F",3,1,"Partial High School","Normal",87,20000,
10274,87406808733,"Brinlee","Candy","1371 Vancouver Way","Torrance","CA","31692","USA",57,"743-555-3771","S","M",4,2,"High School Degree","Normal",62,20000,
10275,87406889200,"Wells","Robert","7485 Lacassie Ave.","Lebanon","OR","67929","USA",72,"839-555-1378","M","M",1,0,"Graduate Degree","Bronze",54,80000,
10276,87412865200,"Bouvier","Shaneen","9234 Carmel Drive","Victoria","BC","21802","Canada",6,"451-555-1043","M","M",0,0,"Partial College","Silver",68,40000,
10277,87439274191,"Ross","Fran","5603 Blackridge Drive","Lake Oswego","OR","52724","USA",64,"570-555-6278","M","M",4,3,"Partial College","Gloden",26,40000,
